huc12_id,year,incrunoff_mm/mo,incbsflow_mm/mo,soilmstfr_frac
040102011601,2010,20.196304615,2.888717466,0.746348868
040102011601,2011,19.032735972,5.748721127,0.674367143
040102011601,2012,10.197586573,0.68404643,0.600327903
040102011601,2013,25.977961727,4.226334038,0.713082781
040102011601,2014,29.049157555,7.002318839,0.771244258
040102011601,2015,27.729020732,3.889532011,0.770253388
040102011601,2016,29.141576416,5.57689661,0.749684402
040102011601,2017,33.012706551,4.631402437,0.781126429
040102011601,2018,11.353454672,2.726612469,0.690647129
040102011601,2019,23.604026098,5.463733803,0.727529017
040102011602,2010,23.331831411,5.12413743,0.784723867
040102011602,2011,20.197781589,5.975082241,0.7312871
040102011602,2012,11.908205648,2.053377817,0.644700878
040102011602,2013,26.715178098,5.709500217,0.738059773
040102011602,2014,30.001564009,8.118706383,0.7947735
040102011602,2015,27.014855151,3.601518098,0.801137252
040102011602,2016,35.354658626,7.795190496,0.792512133
040102011602,2017,33.972001228,6.073883039,0.81564118
040102011602,2018,14.994936199,4.572322071,0.725771334
040102011602,2019,23.922525517,6.919745023,0.747465772
040102011603,2010,19.769525819,4.264118425,0.717669896
040102011603,2011,17.901851777,5.186962767,0.66224836
040102011603,2012,11.75934993,1.85345282,0.5844168
040102011603,2013,26.017998051,5.309519195,0.680758993
040102011603,2014,26.604609986,6.797492885,0.723251173
040102011603,2015,23.175209969,3.080071088,0.729042961
040102011603,2016,28.83159242,6.486230524,0.714336752
040102011603,2017,28.791792979,4.798267195,0.745322645
040102011603,2018,13.367594982,3.799840081,0.670738593
040102011603,2019,22.948283738,6.395709011,0.701930067
040102011604,2010,28.798478536,5.431022107,0.613749789
040102011604,2011,23.386903177,6.171539452,0.574981033
040102011604,2012,20.808123592,3.368286857,0.524325712
040102011604,2013,32.770178312,7.429046022,0.615114933
040102011604,2014,31.218642937,8.253344503,0.632873159
040102011604,2015,29.765713395,4.94809842,0.621973367
040102011604,2016,35.733316513,7.929340248,0.613394345
040102011604,2017,36.638370133,6.867718134,0.641556205
040102011604,2018,21.834243356,4.884449954,0.598339748
040102011604,2019,30.918170623,7.604920185,0.629895122
040103010103,2010,37.773749787,8.1458175,0.732811702
040103010103,2011,22.917301531,5.610778743,0.628759648
040103010103,2012,14.877806606,3.396350332,0.608108875
040103010103,2013,35.103510734,7.915787704,0.68643406
040103010103,2014,36.769626068,7.982656389,0.721676196
040103010103,2015,26.209522137,5.005671178,0.712426882
040103010103,2016,35.595495289,7.85073157,0.72614232
040103010103,2017,50.335445456,10.33980602,0.736621914
040103010103,2018,14.078482963,3.621668701,0.67101488
040103010103,2019,34.227653476,7.758821976,0.693609631
040103010205,2010,20.001169663,2.526396087,0.499746683
040103010205,2011,12.144154886,1.825428799,0.44511399
040103010205,2012,6.469697197,1.007321213,0.414798702
040103010205,2013,16.947935757,2.315486243,0.498988377
040103010205,2014,23.081971903,2.802412909,0.526798584
040103010205,2015,21.07149647,2.605780519,0.499520294
040103010205,2016,21.638053224,2.751042798,0.504290394
040103010205,2017,31.402698005,3.003177718,0.525085233
040103010205,2018,7.75651506,1.562387893,0.482950641
040103010205,2019,17.112100374,2.306736062,0.503879963
040103010301,2010,21.49810798,15.756252531,0.318154258
040103010301,2011,13.512764423,10.708757496,0.265422574
040103010301,2012,9.048190212,6.983755617,0.229255559
040103010301,2013,17.112602992,12.460877505,0.285939075
040103010301,2014,18.272455821,13.735570925,0.308891431
040103010301,2015,16.873776921,12.358079833,0.307783872
040103010301,2016,20.974783008,16.147368934,0.312662205
040103010301,2017,28.3080438,20.570660234,0.324500623
040103010301,2018,8.518398808,6.754767544,0.282192939
040103010301,2019,21.611591516,16.13451981,0.300265004
040103010302,2010,31.228945381,9.262810591,0.382685411
040103010302,2011,15.471142456,6.79866714,0.334919916
040103010302,2012,10.017088413,3.897724501,0.302518754
040103010302,2013,19.603533291,7.361508473,0.357733121
040103010302,2014,23.53376834,8.720161618,0.374147964
040103010302,2015,21.499327239,6.878663929,0.371533541
040103010302,2016,23.330750369,8.295272133,0.371660125
040103010302,2017,35.676472355,9.980362916,0.388616193
040103010302,2018,10.951724365,5.050957263,0.349492454
040103010302,2019,23.476040532,8.422726177,0.360681676
040103010303,2010,50.130199388,12.475775799,0.713671249
040103010303,2011,28.086021959,10.722427584,0.624970563
040103010303,2012,20.082962821,5.052405094,0.59538405
040103010303,2013,39.206236631,14.693637646,0.67733113
040103010303,2014,43.400255653,15.045515,0.707068647
040103010303,2015,38.72532351,9.265957592,0.707193882
040103010303,2016,41.850187971,12.501020446,0.696766424
040103010303,2017,51.827426863,13.226312052,0.726350347
040103010303,2018,23.199634194,8.161701637,0.673339267
040103010303,2019,40.842417462,14.038425216,0.687363575
040103010401,2010,15.590438342,12.314762721,0.418749301
040103010401,2011,10.310755958,8.289202233,0.369562552
040103010401,2012,6.543862317,4.661897835,0.332962454
040103010401,2013,15.297025389,10.540545506,0.417386964
040103010401,2014,21.000038214,15.159600992,0.440644196
040103010401,2015,20.424686905,14.476076892,0.4219565
040103010401,2016,22.984539014,15.357523623,0.426061415
040103010401,2017,27.306701511,17.742197914,0.432222576
040103010401,2018,7.233730176,6.377646811,0.385443173
040103010401,2019,13.691032337,10.912746123,0.423579997
040103010402,2010,44.718674793,18.891891537,0.668912144
040103010402,2011,28.753018983,14.431408155,0.597672683
040103010402,2012,18.734179031,5.491062415,0.549211034
040103010402,2013,36.925047047,19.020431822,0.659169186
040103010402,2014,41.712907395,20.709587197,0.666558205
040103010402,2015,34.672407202,12.24164481,0.662116002
040103010402,2016,40.917707631,18.585465829,0.654532401
040103010402,2017,50.571397577,19.074534263,0.695715781
040103010402,2018,18.140439176,8.779414224,0.633693168
040103010402,2019,35.577506265,18.026009598,0.651779602
040103010403,2010,23.445249527,10.392449134,0.50892261
040103010403,2011,14.61662783,7.346800058,0.451193004
040103010403,2012,7.68999571,2.999523707,0.409522658
040103010403,2013,19.294227175,8.931631412,0.501691587
040103010403,2014,25.724726851,11.568448296,0.524870781
040103010403,2015,24.400281835,10.020442154,0.509432384
040103010403,2016,28.039865706,11.430189133,0.511401027
040103010403,2017,32.956836071,11.62052761,0.522155773
040103010403,2018,9.290254731,5.501073647,0.472078663
040103010403,2019,18.480842809,9.142870181,0.504918254
040103010501,2010,53.358642565,13.656694724,0.827615219
040103010501,2011,32.791203894,8.005745057,0.735749257
040103010501,2012,31.876713787,3.313872387,0.72786392
040103010501,2013,44.856236546,9.087669578,0.794563867
040103010501,2014,46.125738202,12.258246656,0.823967399
040103010501,2015,43.43321365,10.891623356,0.824241993
040103010501,2016,54.444862646,12.58461262,0.807128182
040103010501,2017,54.122323046,14.001301541,0.830363023
040103010501,2018,27.976046042,6.089461395,0.79174614
040103010501,2019,44.105168865,11.375416215,0.796119826
040103010502,2010,41.418975988,30.922129056,0.567853165
040103010502,2011,20.341620099,18.369348843,0.516096856
040103010502,2012,18.228637829,12.851888424,0.471852085
040103010502,2013,28.119522967,23.531886899,0.546820461
040103010502,2014,29.9198184,25.047726948,0.558604224
040103010502,2015,33.587100369,27.629236754,0.544356444
040103010502,2016,46.164560191,32.114011975,0.557785323
040103010502,2017,42.115374558,30.88191402,0.551806441
040103010502,2018,19.943139836,18.462370399,0.51675687
040103010502,2019,25.827620923,22.844867768,0.530374262
040103010503,2010,35.765804284,16.968127776,0.718519949
040103010503,2011,25.441879988,13.965017362,0.651195
040103010503,2012,21.168259843,7.098992308,0.626964646
040103010503,2013,35.592427445,16.695989105,0.706847987
040103010503,2014,33.956939196,18.84744177,0.719900233
040103010503,2015,33.614004583,15.766070652,0.712986433
040103010503,2016,44.386876724,20.188782295,0.708042962
040103010503,2017,42.961921322,20.262405776,0.722452637
040103010503,2018,19.742402952,10.041374325,0.676189483
040103010503,2019,32.210207774,17.861885287,0.6933834
040103010504,2010,31.482605711,23.093906464,0.558070707
040103010504,2011,20.103379677,16.508900965,0.520108939
040103010504,2012,15.96222346,10.590587074,0.468244124
040103010504,2013,22.632041575,17.226085913,0.550695853
040103010504,2014,25.959339261,20.854194028,0.58254593
040103010504,2015,27.069771124,20.168489007,0.550597278
040103010504,2016,40.500983253,28.127453763,0.579152299
040103010504,2017,36.854845387,27.259939104,0.558600757
040103010504,2018,16.637138851,13.386886249,0.52048733
040103010504,2019,24.485044423,19.585737265,0.551973099
040103010601,2010,33.87836109,26.176974747,0.641919056
040103010601,2011,23.463292349,17.854491751,0.587380058
040103010601,2012,21.182694531,14.768760333,0.544739041
040103010601,2013,29.761066202,21.064004902,0.589059303
040103010601,2014,34.481433542,26.289445502,0.634413492
040103010601,2015,26.047795372,20.100495843,0.623919082
040103010601,2016,44.504606073,32.44597766,0.631581166
040103010601,2017,44.581170477,34.207004366,0.653237194
040103010601,2018,20.722054216,16.011314859,0.59408164
040103010601,2019,30.588127214,22.964291918,0.602196811
040103010602,2010,37.30673485,30.922577147,0.660822033
040103010602,2011,27.593299568,21.062353598,0.601369443
040103010602,2012,20.641345186,16.301263605,0.54994194
040103010602,2013,32.916446639,24.247172101,0.593991522
040103010602,2014,37.656574067,29.698001564,0.629365195
040103010602,2015,29.639665035,23.978942546,0.64739642
040103010602,2016,46.307373041,36.318135815,0.657236869
040103010602,2017,44.567752234,36.920058945,0.685681168
040103010602,2018,21.098256394,16.798683959,0.607513516
040103010602,2019,34.205252814,26.692066355,0.667120073
040103010603,2010,29.318142573,29.127125978,0.302445876
040103010603,2011,15.542372149,15.364220441,0.263787897
040103010603,2012,12.001524581,11.876971706,0.254581281
040103010603,2013,21.807127388,21.041491872,0.280929741
040103010603,2014,24.001038388,23.756756146,0.287545235
040103010603,2015,23.474010053,21.901213506,0.292322778
040103010603,2016,26.776754809,26.505116509,0.296864315
040103010603,2017,32.839009663,31.276353749,0.298862966
040103010603,2018,15.294989142,15.165304615,0.273988689
040103010603,2019,22.990399036,22.740095357,0.28303657
040103010604,2010,45.013252093,36.840905365,0.64375899
040103010604,2011,29.454285088,22.506997018,0.55825061
040103010604,2012,19.348551052,14.92811718,0.480780943
040103010604,2013,36.157890278,26.164467653,0.546931285
040103010604,2014,38.832925249,29.346553053,0.58828668
040103010604,2015,33.37831485,26.731186321,0.606607361
040103010604,2016,44.403515257,33.942528573,0.606693223
040103010604,2017,49.077816893,39.942745259,0.631339292
040103010604,2018,25.438276878,19.651708923,0.562080336
040103010604,2019,38.148888225,29.016350481,0.586185039
040103010605,2010,43.456545625,34.51524857,0.690350603
040103010605,2011,27.308261641,19.885953192,0.601269639
040103010605,2012,18.830138057,13.869311591,0.530078392
040103010605,2013,34.491367956,23.834960617,0.596594667
040103010605,2014,37.144642458,27.094132188,0.633466133
040103010605,2015,30.982676198,23.781152198,0.652234092
040103010605,2016,43.535595754,32.37646134,0.650835747
040103010605,2017,42.930674092,33.370912693,0.675277805
040103010605,2018,23.923828107,17.748109095,0.606454869
040103010605,2019,36.260549866,26.551525269,0.630389025
040103010606,2010,42.409302395,34.082752558,0.666376928
040103010606,2011,28.710037866,21.637299421,0.580846872
040103010606,2012,18.393874127,13.924594165,0.50423493
040103010606,2013,33.79341144,23.624805845,0.568317209
040103010606,2014,38.996166586,29.380848601,0.609192507
040103010606,2015,32.483463916,25.770498987,0.62961058
040103010606,2016,43.755165241,33.175788045,0.62861166
040103010606,2017,45.770665939,36.754248382,0.652809659
040103010606,2018,24.692622106,18.847878793,0.583748973
040103010606,2019,36.472906111,27.214946651,0.606176279
040103010607,2010,38.91883833,30.177146335,0.695852024
040103010607,2011,25.580429096,18.444953545,0.615243373
040103010607,2012,17.173666979,12.205645444,0.539493477
040103010607,2013,30.422467577,20.296454146,0.607529194
040103010607,2014,36.398264765,26.795156026,0.647086867
040103010607,2015,28.672689212,21.554571553,0.662622167
040103010607,2016,44.226850743,33.040682929,0.6648225
040103010607,2017,41.751152303,32.147896555,0.688816144
040103010607,2018,20.115142383,14.239728337,0.618400178
040103010607,2019,33.185685447,23.856138803,0.64517439
040103010608,2010,31.191530006,23.276121606,0.391642585
040103010608,2011,14.504226898,10.300343639,0.354347336
040103010608,2012,13.163224059,7.94515715,0.329380886
040103010608,2013,24.016551491,14.373301182,0.37855255
040103010608,2014,27.361424804,18.077042224,0.39539571
040103010608,2015,25.525575606,17.67245274,0.384903701
040103010608,2016,39.648724682,26.368635778,0.394945966
040103010608,2017,35.166007615,24.580829488,0.394012914
040103010608,2018,12.334929287,8.227679242,0.366392987
040103010608,2019,23.064711275,15.302512347,0.382136811
040103010701,2010,28.930503068,25.703410122,0.719182213
040103010701,2011,22.755113053,18.064783563,0.629681235
040103010701,2012,14.206880054,12.67772619,0.580975053
040103010701,2013,23.50879408,16.915307466,0.623708608
040103010701,2014,27.248156769,21.288397098,0.70153427
040103010701,2015,21.88750027,18.889883854,0.694933612
040103010701,2016,32.171005659,27.533402234,0.70610145
040103010701,2017,33.023152899,28.670776873,0.741174909
040103010701,2018,19.810735009,16.822639263,0.675893288
040103010701,2019,27.3598545,22.183829055,0.683452876
040103010702,2010,31.854837788,26.34093773,0.626859488
040103010702,2011,22.491081594,15.926266095,0.530200906
040103010702,2012,14.233164338,10.754925168,0.499203973
040103010702,2013,27.568417335,17.356905864,0.583543152
040103010702,2014,33.554893144,22.894072134,0.623034992
040103010702,2015,23.983069284,18.617027896,0.595134174
040103010702,2016,36.294852457,27.188635187,0.583314628
040103010702,2017,41.674334886,30.881497214,0.669356287
040103010702,2018,24.379554053,18.920869325,0.609921559
040103010702,2019,32.247739295,22.791349524,0.626480325
040103010703,2010,34.00643718,28.023217297,0.634687994
040103010703,2011,24.196136378,16.973523529,0.56163582
040103010703,2012,14.162818628,10.879394146,0.528142708
040103010703,2013,25.804874777,17.382403154,0.592760276
040103010703,2014,35.483337082,25.06222252,0.641315167
040103010703,2015,23.720219516,18.518128137,0.619389307
040103010703,2016,37.706632723,29.337594905,0.603097705
040103010703,2017,39.280383736,31.827934765,0.675954892
040103010703,2018,25.947630244,21.365514143,0.631846372
040103010703,2019,33.354685717,23.491547218,0.641100952
040103010704,2010,29.739529433,14.265309125,0.749544993
040103010704,2011,18.911602301,9.026635169,0.672915502
040103010704,2012,11.452044576,5.342684663,0.63314833
040103010704,2013,20.398836511,9.659019816,0.674094443
040103010704,2014,26.866213409,12.453833265,0.714527032
040103010704,2015,21.135094026,10.807057132,0.732123063
040103010704,2016,33.299941674,15.432975745,0.746036184
040103010704,2017,32.860386863,15.830732143,0.767404502
040103010704,2018,18.4743422,9.326101466,0.728224559
040103010704,2019,26.449997298,12.210771678,0.716162111
040103010705,2010,30.142897024,8.783046703,0.793330294
040103010705,2011,20.964791092,7.158880209,0.721920301
040103010705,2012,12.754433801,3.542442278,0.675702952
040103010705,2013,20.914414104,6.281526428,0.716619367
040103010705,2014,28.757504263,8.836614523,0.776567044
040103010705,2015,19.660727687,7.067144155,0.766037371
040103010705,2016,36.134806765,9.986757584,0.794722962
040103010705,2017,36.47564793,10.125350689,0.807952042
040103010705,2018,15.443960287,5.896849703,0.75527183
040103010705,2019,24.791590174,7.979778318,0.749036387
040103010801,2010,38.474301267,30.812384153,0.54698475
040103010801,2011,27.028702978,21.55930009,0.515940101
040103010801,2012,22.317775341,18.055784508,0.489342763
040103010801,2013,29.994784378,20.121576059,0.54425898
040103010801,2014,39.407710994,28.600098722,0.590794893
040103010801,2015,25.048115106,20.516547549,0.531261737
040103010801,2016,43.001521043,32.90898401,0.536375074
040103010801,2017,39.786406872,32.480739297,0.574828126
040103010801,2018,32.493155412,25.989787362,0.554973881
040103010801,2019,37.523086685,27.357126624,0.559240684
040103010802,2010,25.392862998,12.128112648,0.676168194
040103010802,2011,21.104997329,12.212435356,0.634270876
040103010802,2012,17.443778742,10.944106409,0.600814962
040103010802,2013,24.159584149,10.629729666,0.6687429
040103010802,2014,28.156714008,11.656930831,0.721540304
040103010802,2015,17.364703992,11.562250296,0.650927871
040103010802,2016,28.767724111,14.380626666,0.654405286
040103010802,2017,28.522703749,14.560908401,0.700068881
040103010802,2018,23.171140502,13.4160078,0.681159811
040103010802,2019,26.780530216,13.644958894,0.672830206
040103010803,2010,33.978329773,22.380726756,0.626667428
040103010803,2011,23.235112824,16.255856676,0.578719513
040103010803,2012,18.371793195,14.468918351,0.551331851
040103010803,2013,27.046509325,15.438260998,0.619011716
040103010803,2014,32.338586499,19.084697178,0.670773452
040103010803,2015,23.733387134,17.304743443,0.606599144
040103010803,2016,36.585318382,23.5069218,0.604223222
040103010803,2017,35.441885772,24.721850619,0.650283205
040103010803,2018,26.766002615,19.042868733,0.629686534
040103010803,2019,32.171378147,20.170881749,0.631723769
040103010804,2010,33.527443685,22.227361856,0.623388804
040103010804,2011,23.276820072,16.319469143,0.577669179
040103010804,2012,17.846286863,13.838581795,0.547157117
040103010804,2013,26.718672717,15.291994917,0.616925479
040103010804,2014,33.087274145,19.35187367,0.669260053
040103010804,2015,22.227734404,16.520213665,0.601741101
040103010804,2016,36.816848219,23.698939559,0.601717161
040103010804,2017,35.450598586,24.50474988,0.64797032
040103010804,2018,28.402492967,20.09434229,0.628200861
040103010804,2019,32.633573234,20.3597702,0.630864335
040103010805,2010,31.306244534,20.789708013,0.616644424
040103010805,2011,25.066668844,17.461978649,0.575348183
040103010805,2012,20.755215357,15.897954907,0.540722504
040103010805,2013,26.665798718,15.358865679,0.607757182
040103010805,2014,35.244687022,20.900375239,0.661850124
040103010805,2015,21.781221077,16.087496246,0.59437275
040103010805,2016,36.592618235,24.012288849,0.595778242
040103010805,2017,34.394524284,23.455208067,0.643783203
040103010805,2018,26.601744365,18.583630297,0.620823951
040103010805,2019,32.357495405,20.42761769,0.622670314
040103010806,2010,28.21484748,13.346006827,0.681215365
040103010806,2011,23.145933081,12.854943208,0.637020318
040103010806,2012,17.056360187,10.946418296,0.598883234
040103010806,2013,25.740570495,11.197252231,0.676010139
040103010806,2014,30.189344605,12.795456176,0.728224334
040103010806,2015,20.076319565,12.085957675,0.657173493
040103010806,2016,32.307635361,15.694952314,0.661245246
040103010806,2017,32.048071129,15.886442286,0.705391496
040103010806,2018,22.877154345,13.703608602,0.683298088
040103010806,2019,28.125839195,14.29719941,0.679097077
040103010807,2010,26.3699551,6.002761231,0.565586157
040103010807,2011,18.054240469,6.221948723,0.525863248
040103010807,2012,17.495648006,3.529947624,0.500414167
040103010807,2013,20.52875864,5.550200717,0.529830466
040103010807,2014,25.530708736,7.860492767,0.561093554
040103010807,2015,16.602439236,4.205969707,0.542714798
040103010807,2016,32.995513659,8.381245113,0.562963498
040103010807,2017,32.380798022,8.104243606,0.568818699
040103010807,2018,14.720703427,4.274998939,0.539109513
040103010807,2019,19.56478705,6.611954786,0.537658111
040103010901,2010,31.089682917,17.893131135,0.724761547
040103010901,2011,25.854033264,17.477086872,0.68552667
040103010901,2012,23.972660509,14.212513313,0.639388174
040103010901,2013,27.298185039,13.742881493,0.682683602
040103010901,2014,43.548830142,22.060116549,0.760293283
040103010901,2015,16.173430394,12.878450009,0.683513685
040103010901,2016,31.818520384,19.541078299,0.708436166
040103010901,2017,33.774780524,19.351190387,0.737289846
040103010901,2018,19.038930066,13.329403233,0.695391191
040103010901,2019,28.778960816,16.742234229,0.68023568
040103010902,2010,16.566675709,7.25740783,0.692498393
040103010902,2011,18.476016955,9.643318154,0.649088904
040103010902,2012,17.003183803,5.504160099,0.605969778
040103010902,2013,20.335422243,8.866802531,0.654704574
040103010902,2014,32.065050314,13.806238437,0.726936495
040103010902,2015,13.121985134,6.482386456,0.653908259
040103010902,2016,23.044121361,9.916832391,0.669418743
040103010902,2017,24.769562255,10.238590368,0.695730066
040103010902,2018,12.645692433,5.857174302,0.651893557
040103010902,2019,22.091508355,10.897595378,0.664802612
040103010903,2010,39.517390396,26.965980906,0.671785488
040103010903,2011,31.433946581,23.537271592,0.584350661
040103010903,2012,28.328332545,18.784795782,0.546198571
040103010903,2013,30.478664124,22.035042582,0.595449827
040103010903,2014,43.659090066,30.46145566,0.68078491
040103010903,2015,24.277404929,17.607345755,0.602140165
040103010903,2016,38.389686893,27.434073584,0.614874164
040103010903,2017,37.030732577,25.001895843,0.682054224
040103010903,2018,24.762344904,17.67441518,0.621769609
040103010903,2019,34.081938835,24.394316354,0.62638151
040103010904,2010,31.127928598,17.300241132,0.679461061
040103010904,2011,24.236364975,15.89236854,0.621952209
040103010904,2012,23.421320495,13.399284747,0.590748868
040103010904,2013,25.248811824,14.087794997,0.640941379
040103010904,2014,37.72678623,19.618366641,0.702673018
040103010904,2015,19.217740475,13.459206292,0.651714819
040103010904,2016,32.094179947,19.202582866,0.654125232
040103010904,2017,31.822102377,18.492332084,0.66775566
040103010904,2018,18.815006474,12.759341211,0.63379992
040103010904,2019,25.802744064,14.70575215,0.642645108
040103010905,2010,35.911843333,24.094590932,0.566326416
040103010905,2011,25.597050025,18.326100396,0.517119356
040103010905,2012,21.851360214,14.750368228,0.470680308
040103010905,2013,25.857334434,16.514267774,0.525429736
040103010905,2014,39.338338707,24.870107604,0.597820668
040103010905,2015,20.060022275,14.56854505,0.548671788
040103010905,2016,33.617384326,22.589305172,0.55180408
040103010905,2017,31.723917859,22.225194502,0.567575449
040103010905,2018,20.871282256,15.426867843,0.568541476
040103010905,2019,31.966589792,21.290398149,0.573949143
040103010906,2010,30.857732543,11.421655097,0.62466003
040103010906,2011,20.369138363,9.497165858,0.571057365
040103010906,2012,17.715862117,6.479460458,0.52677454
040103010906,2013,22.205547865,8.558383463,0.583094937
040103010906,2014,34.388297999,12.214666871,0.658568523
040103010906,2015,16.684586447,8.492862644,0.607659796
040103010906,2016,28.792098665,11.835431349,0.611410736
040103010906,2017,28.627724997,11.036236657,0.62329056
040103010906,2018,15.421609648,7.333579369,0.627895003
040103010906,2019,25.515202753,11.613226539,0.623114303
040103010907,2010,29.472867008,15.236499357,0.638839974
040103010907,2011,23.17569982,14.269447552,0.563577762
040103010907,2012,18.861385428,11.136832465,0.518210582
040103010907,2013,21.703535724,12.3374815,0.558304313
040103010907,2014,34.229379834,16.627976102,0.620551068
040103010907,2015,18.126242491,12.534566558,0.599660577
040103010907,2016,34.247686862,19.370426433,0.605389737
040103010907,2017,30.349714767,15.371687795,0.609835569
040103010907,2018,19.344036506,11.9720534,0.60990436
040103010907,2019,27.468218431,15.817049207,0.594887174
040103010908,2010,25.095416247,16.081287199,0.675206777
040103010908,2011,19.642780128,14.819580215,0.604387925
040103010908,2012,17.584697334,12.115975087,0.574673077
040103010908,2013,21.367964615,14.48442394,0.617643905
040103010908,2014,29.809677165,18.852894831,0.668101644
040103010908,2015,15.860743711,12.741164901,0.641760078
040103010908,2016,30.449388221,20.347126563,0.652677231
040103010908,2017,28.48492711,18.074327291,0.662372343
040103010908,2018,17.626998245,13.1680792,0.648377703
040103010908,2019,24.106731203,16.448360378,0.638082382
040103011002,2010,39.359795715,32.777316343,0.557603189
040103011002,2011,30.137878392,25.936052142,0.557413673
040103011002,2012,34.792601538,25.57963955,0.513088598
040103011002,2013,31.969367391,26.845133479,0.578039611
040103011002,2014,55.324988643,43.659494372,0.624465826
040103011002,2015,21.303758742,19.854870129,0.544857531
040103011002,2016,35.175846824,30.364668739,0.588343463
040103011002,2017,44.572518308,38.364634772,0.581857644
040103011002,2018,25.68460131,21.752365741,0.546295949
040103011002,2019,32.731540984,25.09832594,0.562029381
040103011003,2010,29.975378981,23.50144388,0.768325174
040103011003,2011,26.131009465,20.537463458,0.700865854
040103011003,2012,19.802368018,13.879734858,0.657358691
040103011003,2013,27.155881645,20.163317405,0.709311934
040103011003,2014,45.252743282,36.687742195,0.799236844
040103011003,2015,19.250842918,14.755710202,0.71602796
040103011003,2016,32.514416335,24.349171193,0.749701527
040103011003,2017,36.396594013,28.684810471,0.776563338
040103011003,2018,20.653609891,15.930973247,0.739260349
040103011003,2019,32.78636156,24.980721167,0.748416312
040103011004,2010,37.157220893,30.544485145,0.759418626
040103011004,2011,27.613488052,23.424922035,0.679048164
040103011004,2012,21.672377184,16.608907345,0.654183733
040103011004,2013,28.679473977,23.995610573,0.706456402
040103011004,2014,45.024923446,39.640138937,0.774258491
