huc12_id,year,pscutot_mgd
070700010201,2010,0.0
070700010201,2011,0.0
070700010201,2012,0.0
070700010201,2013,0.0
070700010201,2014,0.0
070700010201,2015,0.0
070700010201,2016,0.0
070700010201,2017,0.0
070700010201,2018,0.0
070700010201,2019,0.0
070700010201,2020,0.0
070700010202,2010,0.0
070700010202,2011,0.0
070700010202,2012,0.0
070700010202,2013,0.0
070700010202,2014,0.0
070700010202,2015,0.0
070700010202,2016,0.0
070700010202,2017,0.0
070700010202,2018,0.0
070700010202,2019,0.0
070700010202,2020,0.0
070700010203,2010,0.000448585
070700010203,2011,0.0004369
070700010203,2012,0.000488864
070700010203,2013,0.000414064
070700010203,2014,0.000415228
070700010203,2015,0.000436157
070700010203,2016,0.000420761
070700010203,2017,0.000419478
070700010203,2018,0.000355643
070700010203,2019,0.000352814
070700010203,2020,0.000354357
070700010204,2010,0.0
070700010204,2011,0.0
070700010204,2012,0.0
070700010204,2013,0.0
070700010204,2014,0.0
070700010204,2015,0.0
070700010204,2016,0.0
070700010204,2017,0.0
070700010204,2018,0.0
070700010204,2019,0.0
070700010204,2020,0.0
070700010205,2010,0.003385323
070700010205,2011,0.003297137
070700010205,2012,0.003689297
070700010205,2013,0.003124802
070700010205,2014,0.00313359
070700010205,2015,0.003291532
070700010205,2016,0.003175339
070700010205,2017,0.003165663
070700010205,2018,0.002683916
070700010205,2019,0.002662566
070700010205,2020,0.002674214
070700010206,2010,0.006040609
070700010206,2011,0.006464593
070700010206,2012,0.007814877
070700010206,2013,0.006766177
070700010206,2014,0.005667407
070700010206,2015,0.006191071
070700010206,2016,0.005974795
070700010206,2017,0.00569711
070700010206,2018,0.006248937
070700010206,2019,0.006158713
070700010206,2020,0.006164668
070700010301,2010,0.0
070700010301,2011,0.0
070700010301,2012,0.0
070700010301,2013,0.0
070700010301,2014,0.0
070700010301,2015,0.0
070700010301,2016,0.0
070700010301,2017,0.0
070700010301,2018,0.0
070700010301,2019,0.0
070700010301,2020,0.0
070700010302,2010,0.0
070700010302,2011,0.0
070700010302,2012,0.0
070700010302,2013,0.0
070700010302,2014,0.0
070700010302,2015,0.0
070700010302,2016,0.0
070700010302,2017,0.0
070700010302,2018,0.0
070700010302,2019,0.0
070700010302,2020,0.0
070700010303,2010,0.0
070700010303,2011,0.0
070700010303,2012,0.0
070700010303,2013,0.0
070700010303,2014,0.0
070700010303,2015,0.0
070700010303,2016,0.0
070700010303,2017,0.0
070700010303,2018,0.0
070700010303,2019,0.0
070700010303,2020,0.0
070700010304,2010,0.0
070700010304,2011,0.0
070700010304,2012,0.0
070700010304,2013,0.0
070700010304,2014,0.0
070700010304,2015,0.0
070700010304,2016,0.0
070700010304,2017,0.0
070700010304,2018,0.0
070700010304,2019,0.0
070700010304,2020,0.0
070700010305,2010,0.0
070700010305,2011,0.0
070700010305,2012,0.0
070700010305,2013,0.0
070700010305,2014,0.0
070700010305,2015,0.0
070700010305,2016,0.0
070700010305,2017,0.0
070700010305,2018,0.0
070700010305,2019,0.0
070700010305,2020,0.0
070700010306,2010,0.0
070700010306,2011,0.0
070700010306,2012,0.0
070700010306,2013,0.0
070700010306,2014,0.0
070700010306,2015,0.0
070700010306,2016,0.0
070700010306,2017,0.0
070700010306,2018,0.0
070700010306,2019,0.0
070700010306,2020,0.0
070700010307,2010,0.0
070700010307,2011,0.0
070700010307,2012,0.0
070700010307,2013,0.0
070700010307,2014,0.0
070700010307,2015,0.0
070700010307,2016,0.0
070700010307,2017,0.0
070700010307,2018,0.0
070700010307,2019,0.0
070700010307,2020,0.0
070700010308,2010,0.000538739
070700010308,2011,0.000576552
070700010308,2012,0.000696979
070700010308,2013,0.000603449
070700010308,2014,0.000505454
070700010308,2015,0.000552158
070700010308,2016,0.000532869
070700010308,2017,0.000508103
070700010308,2018,0.000557319
070700010308,2019,0.000549272
070700010308,2020,0.000549803
070700010401,2010,0.001569077
070700010401,2011,0.001679209
070700010401,2012,0.002029951
070700010401,2013,0.001757546
070700010401,2014,0.001472136
070700010401,2015,0.00160816
070700010401,2016,0.001551981
070700010401,2017,0.001479851
070700010401,2018,0.001623191
070700010401,2019,0.001599755
070700010401,2020,0.001601302
070700010402,2010,0.0
070700010402,2011,0.0
070700010402,2012,0.0
070700010402,2013,0.0
070700010402,2014,0.0
070700010402,2015,0.0
070700010402,2016,0.0
070700010402,2017,0.0
070700010402,2018,0.0
070700010402,2019,0.0
070700010402,2020,0.0
070700010403,2010,0.0
070700010403,2011,0.0
070700010403,2012,0.0
070700010403,2013,0.0
070700010403,2014,0.0
070700010403,2015,0.0
070700010403,2016,0.0
070700010403,2017,0.0
070700010403,2018,0.0
070700010403,2019,0.0
070700010403,2020,0.0
070700010404,2010,0.0
070700010404,2011,0.0
070700010404,2012,0.0
070700010404,2013,0.0
070700010404,2014,0.0
070700010404,2015,0.0
070700010404,2016,0.0
070700010404,2017,0.0
070700010404,2018,0.0
070700010404,2019,0.0
070700010404,2020,0.0
070700010501,2010,0.0
070700010501,2011,0.0
070700010501,2012,0.0
070700010501,2013,0.0
070700010501,2014,0.0
070700010501,2015,0.0
070700010501,2016,0.0
070700010501,2017,0.0
070700010501,2018,0.0
070700010501,2019,0.0
070700010501,2020,0.0
070700010502,2010,0.0
070700010502,2011,0.0
070700010502,2012,0.0
070700010502,2013,0.0
070700010502,2014,0.0
070700010502,2015,0.0
070700010502,2016,0.0
070700010502,2017,0.0
070700010502,2018,0.0
070700010502,2019,0.0
070700010502,2020,0.0
070700010503,2010,0.0
070700010503,2011,0.0
070700010503,2012,0.0
070700010503,2013,0.0
070700010503,2014,0.0
070700010503,2015,0.0
070700010503,2016,0.0
070700010503,2017,0.0
070700010503,2018,0.0
070700010503,2019,0.0
070700010503,2020,0.0
070700010601,2010,0.0
070700010601,2011,0.0
070700010601,2012,0.0
070700010601,2013,0.0
070700010601,2014,0.0
070700010601,2015,0.0
070700010601,2016,0.0
070700010601,2017,0.0
070700010601,2018,0.0
070700010601,2019,0.0
070700010601,2020,0.0
070700010602,2010,0.0
070700010602,2011,0.0
070700010602,2012,0.0
070700010602,2013,0.0
070700010602,2014,0.0
070700010602,2015,0.0
070700010602,2016,0.0
070700010602,2017,0.0
070700010602,2018,0.0
070700010602,2019,0.0
070700010602,2020,0.0
070700010603,2010,0.009487232
070700010603,2011,0.009247455
070700010603,2012,0.011347962
070700010603,2013,0.009959926
070700010603,2014,0.008430555
070700010603,2015,0.009620924
070700010603,2016,0.008799165
070700010603,2017,0.008653669
070700010603,2018,0.009041481
070700010603,2019,0.008789773
070700010603,2020,0.008646362
070700010701,2010,0.0
070700010701,2011,0.0
070700010701,2012,0.0
070700010701,2013,0.0
070700010701,2014,0.0
070700010701,2015,0.0
070700010701,2016,0.0
070700010701,2017,0.0
070700010701,2018,0.0
070700010701,2019,0.0
070700010701,2020,0.0
070700010702,2010,0.0
070700010702,2011,0.0
070700010702,2012,0.0
070700010702,2013,0.0
070700010702,2014,0.0
070700010702,2015,0.0
070700010702,2016,0.0
070700010702,2017,0.0
070700010702,2018,0.0
070700010702,2019,0.0
070700010702,2020,0.0
070700010703,2010,0.0
070700010703,2011,0.0
070700010703,2012,0.0
070700010703,2013,0.0
070700010703,2014,0.0
070700010703,2015,0.0
070700010703,2016,0.0
070700010703,2017,0.0
070700010703,2018,0.0
070700010703,2019,0.0
070700010703,2020,0.0
070700010704,2010,0.0
070700010704,2011,0.0
070700010704,2012,0.0
070700010704,2013,0.0
070700010704,2014,0.0
070700010704,2015,0.0
070700010704,2016,0.0
070700010704,2017,0.0
070700010704,2018,0.0
070700010704,2019,0.0
070700010704,2020,0.0
070700010705,2010,0.000122856
070700010705,2011,0.000119751
070700010705,2012,0.000146952
070700010705,2013,0.000128977
070700010705,2014,0.000109173
070700010705,2015,0.000124588
070700010705,2016,0.000113946
070700010705,2017,0.000112062
070700010705,2018,0.000117084
070700010705,2019,0.000113824
070700010705,2020,0.000111967
070700010706,2010,0.0
070700010706,2011,0.0
070700010706,2012,0.0
070700010706,2013,0.0
070700010706,2014,0.0
070700010706,2015,0.0
070700010706,2016,0.0
070700010706,2017,0.0
070700010706,2018,0.0
070700010706,2019,0.0
070700010706,2020,0.0
070700010707,2010,0.0
070700010707,2011,0.0
070700010707,2012,0.0
070700010707,2013,0.0
070700010707,2014,0.0
070700010707,2015,0.0
070700010707,2016,0.0
070700010707,2017,0.0
070700010707,2018,0.0
070700010707,2019,0.0
070700010707,2020,0.0
070700010708,2010,0.026304887
070700010708,2011,0.025640066
070700010708,2012,0.031464061
070700010708,2013,0.027615507
070700010708,2014,0.023375078
070700010708,2015,0.02667557
070700010708,2016,0.02439711
070700010708,2017,0.023993699
070700010708,2018,0.025068971
070700010708,2019,0.024371069
070700010708,2020,0.023973439
070700010801,2010,0.0
070700010801,2011,0.0
070700010801,2012,0.0
070700010801,2013,0.0
070700010801,2014,0.0
070700010801,2015,0.0
070700010801,2016,0.0
070700010801,2017,0.0
070700010801,2018,0.0
070700010801,2019,0.0
070700010801,2020,0.0
070700010802,2010,0.0
070700010802,2011,0.0
070700010802,2012,0.0
070700010802,2013,0.0
070700010802,2014,0.0
070700010802,2015,0.0
070700010802,2016,0.0
070700010802,2017,0.0
070700010802,2018,0.0
070700010802,2019,0.0
070700010802,2020,0.0
070700010803,2010,0.00839186
070700010803,2011,0.008544912
070700010803,2012,0.010122775
070700010803,2013,0.00886422
070700010803,2014,0.007687833
070700010803,2015,0.007486776
070700010803,2016,0.006923551
070700010803,2017,0.006510523
070700010803,2018,0.006483674
070700010803,2019,0.00653506
070700010803,2020,0.006552034
070700010804,2010,0.0
070700010804,2011,0.0
070700010804,2012,0.0
070700010804,2013,0.0
070700010804,2014,0.0
070700010804,2015,0.0
070700010804,2016,0.0
070700010804,2017,0.0
070700010804,2018,0.0
070700010804,2019,0.0
070700010804,2020,0.0
070700010805,2010,0.0
070700010805,2011,0.0
070700010805,2012,0.0
070700010805,2013,0.0
070700010805,2014,0.0
070700010805,2015,0.0
070700010805,2016,0.0
070700010805,2017,0.0
070700010805,2018,0.0
070700010805,2019,0.0
070700010805,2020,0.0
070700010806,2010,0.0
070700010806,2011,0.0
070700010806,2012,0.0
070700010806,2013,0.0
070700010806,2014,0.0
070700010806,2015,0.0
070700010806,2016,0.0
070700010806,2017,0.0
070700010806,2018,0.0
070700010806,2019,0.0
070700010806,2020,0.0
070700010901,2010,0.0
070700010901,2011,0.0
070700010901,2012,0.0
070700010901,2013,0.0
070700010901,2014,0.0
070700010901,2015,0.0
070700010901,2016,0.0
070700010901,2017,0.0
070700010901,2018,0.0
070700010901,2019,0.0
070700010901,2020,0.0
070700010902,2010,0.0
070700010902,2011,0.0
070700010902,2012,0.0
070700010902,2013,0.0
070700010902,2014,0.0
070700010902,2015,0.0
070700010902,2016,0.0
070700010902,2017,0.0
070700010902,2018,0.0
070700010902,2019,0.0
070700010902,2020,0.0
070700010903,2010,0.0
070700010903,2011,0.0
070700010903,2012,0.0
070700010903,2013,0.0
070700010903,2014,0.0
070700010903,2015,0.0
070700010903,2016,0.0
070700010903,2017,0.0
070700010903,2018,0.0
070700010903,2019,0.0
070700010903,2020,0.0
070700010904,2010,0.0
070700010904,2011,0.0
070700010904,2012,0.0
070700010904,2013,0.0
070700010904,2014,0.0
070700010904,2015,0.0
070700010904,2016,0.0
070700010904,2017,0.0
070700010904,2018,0.0
070700010904,2019,0.0
070700010904,2020,0.0
070700010905,2010,0.0
070700010905,2011,0.0
070700010905,2012,0.0
070700010905,2013,0.0
070700010905,2014,0.0
070700010905,2015,0.0
070700010905,2016,0.0
070700010905,2017,0.0
070700010905,2018,0.0
070700010905,2019,0.0
070700010905,2020,0.0
070700010906,2010,0.0
070700010906,2011,0.0
070700010906,2012,0.0
070700010906,2013,0.0
070700010906,2014,0.0
070700010906,2015,0.0
070700010906,2016,0.0
070700010906,2017,0.0
070700010906,2018,0.0
070700010906,2019,0.0
070700010906,2020,0.0
070700010907,2010,0.0
070700010907,2011,0.0
070700010907,2012,0.0
070700010907,2013,0.0
070700010907,2014,0.0
070700010907,2015,0.0
070700010907,2016,0.0
070700010907,2017,0.0
070700010907,2018,0.0
070700010907,2019,0.0
070700010907,2020,0.0
070700011001,2010,0.0
070700011001,2011,0.0
070700011001,2012,0.0
070700011001,2013,0.0
070700011001,2014,0.0
070700011001,2015,0.0
070700011001,2016,0.0
070700011001,2017,0.0
070700011001,2018,0.0
070700011001,2019,0.0
070700011001,2020,0.0
070700011002,2010,0.0
070700011002,2011,0.0
070700011002,2012,0.0
070700011002,2013,0.0
070700011002,2014,0.0
070700011002,2015,0.0
070700011002,2016,0.0
070700011002,2017,0.0
070700011002,2018,0.0
070700011002,2019,0.0
070700011002,2020,0.0
070700011003,2010,0.0
070700011003,2011,0.0
070700011003,2012,0.0
070700011003,2013,0.0
070700011003,2014,0.0
070700011003,2015,0.0
070700011003,2016,0.0
070700011003,2017,0.0
070700011003,2018,0.0
070700011003,2019,0.0
070700011003,2020,0.0
070700011004,2010,0.000525166
070700011004,2011,0.000577551
070700011004,2012,0.000773773
070700011004,2013,0.000594039
070700011004,2014,0.000554667
070700011004,2015,0.000713119
070700011004,2016,0.000700331
070700011004,2017,0.000672999
070700011004,2018,0.000426486
070700011004,2019,0.000457977
070700011004,2020,0.000459823
070700011101,2010,0.0
070700011101,2011,0.0
070700011101,2012,0.0
070700011101,2013,0.0
070700011101,2014,0.0
070700011101,2015,0.0
070700011101,2016,0.0
