huc12_id,year,pscutot_mgd
040102011601,2010,0.020124234
040102011601,2011,0.023121905
040102011601,2012,0.0277934
040102011601,2013,0.025438211
040102011601,2014,0.020357282
040102011601,2015,0.025687515
040102011601,2016,0.022136918
040102011601,2017,0.021988096
040102011601,2018,0.021668527
040102011601,2019,0.022578987
040102011601,2020,0.023518178
040102011602,2010,0.019266382
040102011602,2011,0.020312069
040102011602,2012,0.024508919
040102011602,2013,0.022765216
040102011602,2014,0.017674708
040102011602,2015,0.022274861
040102011602,2016,0.019018523
040102011602,2017,0.018807012
040102011602,2018,0.018171412
040102011602,2019,0.018334309
040102011602,2020,0.019615235
040102011603,2010,0.223690578
040102011603,2011,0.241992873
040102011603,2012,0.287073234
040102011603,2013,0.265593059
040102011603,2014,0.212955525
040102011603,2015,0.269433618
040102011603,2016,0.23148225
040102011603,2017,0.229934995
040102011603,2018,0.224657584
040102011603,2019,0.233448767
040102011603,2020,0.243219702
040102011604,2010,0.448101815
040102011604,2011,0.47542177
040102011604,2012,0.570287827
040102011604,2013,0.529235218
040102011604,2014,0.41519596
040102011604,2015,0.523994222
040102011604,2016,0.448256934
040102011604,2017,0.443915168
040102011604,2018,0.430362948
040102011604,2019,0.438447982
040102011604,2020,0.464945169
040103010103,2010,0.0
040103010103,2011,0.0
040103010103,2012,0.0
040103010103,2013,0.0
040103010103,2014,0.0
040103010103,2015,0.0
040103010103,2016,0.0
040103010103,2017,0.0
040103010103,2018,0.0
040103010103,2019,0.0
040103010103,2020,0.0
040103010205,2010,0.0
040103010205,2011,0.0
040103010205,2012,0.0
040103010205,2013,0.0
040103010205,2014,0.0
040103010205,2015,0.0
040103010205,2016,0.0
040103010205,2017,0.0
040103010205,2018,0.0
040103010205,2019,0.0
040103010205,2020,0.0
040103010301,2010,0.0
040103010301,2011,0.0
040103010301,2012,0.0
040103010301,2013,0.0
040103010301,2014,0.0
040103010301,2015,0.0
040103010301,2016,0.0
040103010301,2017,0.0
040103010301,2018,0.0
040103010301,2019,0.0
040103010301,2020,0.0
040103010302,2010,0.0
040103010302,2011,0.0
040103010302,2012,0.0
040103010302,2013,0.0
040103010302,2014,0.0
040103010302,2015,0.0
040103010302,2016,0.0
040103010302,2017,0.0
040103010302,2018,0.0
040103010302,2019,0.0
040103010302,2020,0.0
040103010303,2010,0.0
040103010303,2011,0.0
040103010303,2012,0.0
040103010303,2013,0.0
040103010303,2014,0.0
040103010303,2015,0.0
040103010303,2016,0.0
040103010303,2017,0.0
040103010303,2018,0.0
040103010303,2019,0.0
040103010303,2020,0.0
040103010401,2010,9.128e-06
040103010401,2011,1.3494e-05
040103010401,2012,1.5802e-05
040103010401,2013,1.417e-05
040103010401,2014,1.2136e-05
040103010401,2015,1.0013e-05
040103010401,2016,8.691e-06
040103010401,2017,8.255e-06
040103010401,2018,7.578e-06
040103010401,2019,1.1994e-05
040103010401,2020,1.2206e-05
040103010402,2010,0.0
040103010402,2011,0.0
040103010402,2012,0.0
040103010402,2013,0.0
040103010402,2014,0.0
040103010402,2015,0.0
040103010402,2016,0.0
040103010402,2017,0.0
040103010402,2018,0.0
040103010402,2019,0.0
040103010402,2020,0.0
040103010403,2010,0.0
040103010403,2011,0.0
040103010403,2012,0.0
040103010403,2013,0.0
040103010403,2014,0.0
040103010403,2015,0.0
040103010403,2016,0.0
040103010403,2017,0.0
040103010403,2018,0.0
040103010403,2019,0.0
040103010403,2020,0.0
040103010501,2010,0.0
040103010501,2011,0.0
040103010501,2012,0.0
040103010501,2013,0.0
040103010501,2014,0.0
040103010501,2015,0.0
040103010501,2016,0.0
040103010501,2017,0.0
040103010501,2018,0.0
040103010501,2019,0.0
040103010501,2020,0.0
040103010502,2010,0.000760926
040103010502,2011,0.000791629
040103010502,2012,0.000967082
040103010502,2013,0.000899971
040103010502,2014,0.000683529
040103010502,2015,0.000858829
040103010502,2016,0.000730222
040103010502,2017,0.000719827
040103010502,2018,0.000690376
040103010502,2019,0.000681631
040103010502,2020,0.000743862
040103010503,2010,0.018993462
040103010503,2011,0.019891722
040103010503,2012,0.024150508
040103010503,2013,0.022453489
040103010503,2014,0.01724244
040103010503,2015,0.021697534
040103010503,2016,0.018487352
040103010503,2017,0.018253297
040103010503,2018,0.017572282
040103010503,2019,0.0175429
040103010503,2020,0.018951371
040103010504,2010,0.013334315
040103010504,2011,0.013872359
040103010504,2012,0.016946968
040103010504,2013,0.015770927
040103010504,2014,0.011978034
040103010504,2015,0.015049948
040103010504,2016,0.012796267
040103010504,2017,0.01261412
040103010504,2018,0.012098025
040103010504,2019,0.011944779
040103010504,2020,0.013035299
040103010601,2010,0.0
040103010601,2011,0.0
040103010601,2012,0.0
040103010601,2013,0.0
040103010601,2014,0.0
040103010601,2015,0.0
040103010601,2016,0.0
040103010601,2017,0.0
040103010601,2018,0.0
040103010601,2019,0.0
040103010601,2020,0.0
040103010602,2010,0.0
040103010602,2011,0.0
040103010602,2012,0.0
040103010602,2013,0.0
040103010602,2014,0.0
040103010602,2015,0.0
040103010602,2016,0.0
040103010602,2017,0.0
040103010602,2018,0.0
040103010602,2019,0.0
040103010602,2020,0.0
040103010603,2010,0.0
040103010603,2011,0.0
040103010603,2012,0.0
040103010603,2013,0.0
040103010603,2014,0.0
040103010603,2015,0.0
040103010603,2016,0.0
040103010603,2017,0.0
040103010603,2018,0.0
040103010603,2019,0.0
040103010603,2020,0.0
040103010604,2010,0.0
040103010604,2011,0.0
040103010604,2012,0.0
040103010604,2013,0.0
040103010604,2014,0.0
040103010604,2015,0.0
040103010604,2016,0.0
040103010604,2017,0.0
040103010604,2018,0.0
040103010604,2019,0.0
040103010604,2020,0.0
040103010605,2010,0.0
040103010605,2011,0.0
040103010605,2012,0.0
040103010605,2013,0.0
040103010605,2014,0.0
040103010605,2015,0.0
040103010605,2016,0.0
040103010605,2017,0.0
040103010605,2018,0.0
040103010605,2019,0.0
040103010605,2020,0.0
040103010606,2010,0.0
040103010606,2011,0.0
040103010606,2012,0.0
040103010606,2013,0.0
040103010606,2014,0.0
040103010606,2015,0.0
040103010606,2016,0.0
040103010606,2017,0.0
040103010606,2018,0.0
040103010606,2019,0.0
040103010606,2020,0.0
040103010607,2010,0.0
040103010607,2011,0.0
040103010607,2012,0.0
040103010607,2013,0.0
040103010607,2014,0.0
040103010607,2015,0.0
040103010607,2016,0.0
040103010607,2017,0.0
040103010607,2018,0.0
040103010607,2019,0.0
040103010607,2020,0.0
040103010608,2010,0.000126821
040103010608,2011,0.000131938
040103010608,2012,0.00016118
040103010608,2013,0.000149995
040103010608,2014,0.000113922
040103010608,2015,0.000143138
040103010608,2016,0.000121704
040103010608,2017,0.000119971
040103010608,2018,0.000115063
040103010608,2019,0.000113605
040103010608,2020,0.000123977
040103010701,2010,0.0
040103010701,2011,0.0
040103010701,2012,0.0
040103010701,2013,0.0
040103010701,2014,0.0
040103010701,2015,0.0
040103010701,2016,0.0
040103010701,2017,0.0
040103010701,2018,0.0
040103010701,2019,0.0
040103010701,2020,0.0
040103010702,2010,0.0
040103010702,2011,0.0
040103010702,2012,0.0
040103010702,2013,0.0
040103010702,2014,0.0
040103010702,2015,0.0
040103010702,2016,0.0
040103010702,2017,0.0
040103010702,2018,0.0
040103010702,2019,0.0
040103010702,2020,0.0
040103010703,2010,0.0
040103010703,2011,0.0
040103010703,2012,0.0
040103010703,2013,0.0
040103010703,2014,0.0
040103010703,2015,0.0
040103010703,2016,0.0
040103010703,2017,0.0
040103010703,2018,0.0
040103010703,2019,0.0
040103010703,2020,0.0
040103010704,2010,0.0
040103010704,2011,0.0
040103010704,2012,0.0
040103010704,2013,0.0
040103010704,2014,0.0
040103010704,2015,0.0
040103010704,2016,0.0
040103010704,2017,0.0
040103010704,2018,0.0
040103010704,2019,0.0
040103010704,2020,0.0
040103010705,2010,0.0
040103010705,2011,0.0
040103010705,2012,0.0
040103010705,2013,0.0
040103010705,2014,0.0
040103010705,2015,0.0
040103010705,2016,0.0
040103010705,2017,0.0
040103010705,2018,0.0
040103010705,2019,0.0
040103010705,2020,0.0
040103010801,2010,1.0967e-05
040103010801,2011,1.3613e-05
040103010801,2012,1.7987e-05
040103010801,2013,1.6869e-05
040103010801,2014,1.3617e-05
040103010801,2015,1.5237e-05
040103010801,2016,1.4513e-05
040103010801,2017,1.3732e-05
040103010801,2018,1.1501e-05
040103010801,2019,1.2066e-05
040103010801,2020,1.2689e-05
040103010802,2010,0.0
040103010802,2011,0.0
040103010802,2012,0.0
040103010802,2013,0.0
040103010802,2014,0.0
040103010802,2015,0.0
040103010802,2016,0.0
040103010802,2017,0.0
040103010802,2018,0.0
040103010802,2019,0.0
040103010802,2020,0.0
040103010803,2010,0.0
040103010803,2011,0.0
040103010803,2012,0.0
040103010803,2013,0.0
040103010803,2014,0.0
040103010803,2015,0.0
040103010803,2016,0.0
040103010803,2017,0.0
040103010803,2018,0.0
040103010803,2019,0.0
040103010803,2020,0.0
040103010804,2010,0.004376027
040103010804,2011,0.005431535
040103010804,2012,0.007176882
040103010804,2013,0.006730757
040103010804,2014,0.005433219
040103010804,2015,0.006079394
040103010804,2016,0.005790555
040103010804,2017,0.005479095
040103010804,2018,0.00458873
040103010804,2019,0.00481418
040103010804,2020,0.005062782
040103010805,2010,0.0
040103010805,2011,0.0
040103010805,2012,0.0
040103010805,2013,0.0
040103010805,2014,0.0
040103010805,2015,0.0
040103010805,2016,0.0
040103010805,2017,0.0
040103010805,2018,0.0
040103010805,2019,0.0
040103010805,2020,0.0
040103010806,2010,0.0
040103010806,2011,0.0
040103010806,2012,0.0
040103010806,2013,0.0
040103010806,2014,0.0
040103010806,2015,0.0
040103010806,2016,0.0
040103010806,2017,0.0
040103010806,2018,0.0
040103010806,2019,0.0
040103010806,2020,0.0
040103010807,2010,0.0
040103010807,2011,0.0
040103010807,2012,0.0
040103010807,2013,0.0
040103010807,2014,0.0
040103010807,2015,0.0
040103010807,2016,0.0
040103010807,2017,0.0
040103010807,2018,0.0
040103010807,2019,0.0
040103010807,2020,0.0
040103010901,2010,0.0
040103010901,2011,0.0
040103010901,2012,0.0
040103010901,2013,0.0
040103010901,2014,0.0
040103010901,2015,0.0
040103010901,2016,0.0
040103010901,2017,0.0
040103010901,2018,0.0
040103010901,2019,0.0
040103010901,2020,0.0
040103010902,2010,0.0
040103010902,2011,0.0
040103010902,2012,0.0
040103010902,2013,0.0
040103010902,2014,0.0
040103010902,2015,0.0
040103010902,2016,0.0
040103010902,2017,0.0
040103010902,2018,0.0
040103010902,2019,0.0
040103010902,2020,0.0
040103010903,2010,0.0
040103010903,2011,0.0
040103010903,2012,0.0
040103010903,2013,0.0
040103010903,2014,0.0
040103010903,2015,0.0
040103010903,2016,0.0
040103010903,2017,0.0
040103010903,2018,0.0
040103010903,2019,0.0
040103010903,2020,0.0
040103010904,2010,0.0
040103010904,2011,0.0
040103010904,2012,0.0
040103010904,2013,0.0
040103010904,2014,0.0
040103010904,2015,0.0
040103010904,2016,0.0
040103010904,2017,0.0
040103010904,2018,0.0
040103010904,2019,0.0
040103010904,2020,0.0
040103010905,2010,0.0
040103010905,2011,0.0
040103010905,2012,0.0
040103010905,2013,0.0
040103010905,2014,0.0
040103010905,2015,0.0
040103010905,2016,0.0
040103010905,2017,0.0
040103010905,2018,0.0
040103010905,2019,0.0
040103010905,2020,0.0
040103010906,2010,0.0
040103010906,2011,0.0
040103010906,2012,0.0
040103010906,2013,0.0
040103010906,2014,0.0
040103010906,2015,0.0
040103010906,2016,0.0
040103010906,2017,0.0
040103010906,2018,0.0
040103010906,2019,0.0
040103010906,2020,0.0
040103010907,2010,0.000138211
040103010907,2011,0.000142005
040103010907,2012,0.000198504
040103010907,2013,0.000190181
040103010907,2014,0.000146998
040103010907,2015,0.000171516
040103010907,2016,0.000158568
040103010907,2017,0.000158116
040103010907,2018,0.000170341
040103010907,2019,0.000178349
040103010907,2020,0.000187001
040103010908,2010,0.00039903
040103010908,2011,0.000409983
040103010908,2012,0.000573101
040103010908,2013,0.000549071
040103010908,2014,0.000424398
040103010908,2015,0.000495183
040103010908,2016,0.000457802
040103010908,2017,0.000456497
040103010908,2018,0.00049179
040103010908,2019,0.000514912
040103010908,2020,0.00053989
040103011002,2010,0.0
040103011002,2011,0.0
040103011002,2012,0.0
040103011002,2013,0.0
040103011002,2014,0.0
040103011002,2015,0.0
040103011002,2016,0.0
040103011002,2017,0.0
040103011002,2018,0.0
040103011002,2019,0.0
040103011002,2020,0.0
040103011003,2010,0.003906866
040103011003,2011,0.003630336
040103011003,2012,0.004169169
040103011003,2013,0.003479619
040103011003,2014,0.00313031
040103011003,2015,0.003595416
040103011003,2016,0.003679808
040103011003,2017,0.003109232
040103011003,2018,0.003178991
040103011003,2019,0.003577227
040103011003,2020,0.003527094
040103011004,2010,0.0
040103011004,2011,0.0
040103011004,2012,0.0
040103011004,2013,0.0
040103011004,2014,0.0
040103011004,2015,0.0
040103011004,2016,0.0
040103011004,2017,0.0
040103011004,2018,0.0
040103011004,2019,0.0
