huc12_id,year,incrunoff_mm/mo,incbsflow_mm/mo,soilmstfr_frac
050800010403,2010,25.211677486,4.357215358,0.536613349
050800010403,2011,49.186743484,6.86235841,0.622878354
050800010403,2012,20.861561974,4.490276601,0.539589532
050800010403,2013,35.705040652,5.641838646,0.579871825
050800010403,2014,32.113520828,6.212647405,0.618255154
050800010403,2015,37.021540324,6.34052997,0.595039874
050800010403,2016,29.38268537,5.531712382,0.571109328
050800010403,2017,31.687588387,4.990503927,0.585471263
050800010403,2018,46.145659658,6.273017715,0.615080106
050800010403,2019,36.027790503,6.031210191,0.59117368
050800010404,2010,13.336584978,4.406552392,0.530259704
050800010404,2011,37.64576813,9.549464812,0.617657584
050800010404,2012,13.108672407,5.041995279,0.536082028
050800010404,2013,24.893070509,6.867157464,0.572210431
050800010404,2014,21.774920201,7.292394627,0.612067874
050800010404,2015,24.66434707,7.894267793,0.587920859
050800010404,2016,19.709306093,7.385288567,0.565299194
050800010404,2017,24.207526412,7.773173057,0.58528537
050800010404,2018,33.935616648,8.350015626,0.608716792
050800010404,2019,24.155037031,7.817920582,0.585632083
050800010405,2010,20.378063767,5.059868761,0.523497157
050800010405,2011,37.629849605,7.507289024,0.590247702
050800010405,2012,12.18638587,4.176831892,0.51671857
050800010405,2013,27.739646293,6.076069109,0.566348698
050800010405,2014,23.503727469,7.087706809,0.586378102
050800010405,2015,25.649888494,5.905089967,0.553109502
050800010405,2016,21.9912081,6.380670881,0.542125112
050800010405,2017,21.41199533,5.322333629,0.539444275
050800010405,2018,35.700929393,7.118361059,0.588483678
050800010405,2019,25.038185864,5.995413394,0.541828189
050800010406,2010,21.372684897,3.328080919,0.526694729
050800010406,2011,41.135023207,5.520848924,0.601717438
050800010406,2012,15.36475837,3.286634346,0.525781244
050800010406,2013,29.29983198,4.251522886,0.566111272
050800010406,2014,29.091177105,5.218454184,0.598705532
050800010406,2015,27.930326699,4.212049773,0.568047869
050800010406,2016,23.438773925,4.221375175,0.551609614
050800010406,2017,26.55166838,3.646353479,0.559450385
050800010406,2018,40.471114726,5.232508929,0.597482704
050800010406,2019,29.318142726,4.462879767,0.562191705
050800010501,2010,30.483007207,4.393920094,0.607480716
050800010501,2011,53.45678459,5.441147132,0.667291777
050800010501,2012,18.815449984,4.73552446,0.594841709
050800010501,2013,37.219543063,5.04051765,0.659601709
050800010501,2014,31.195923181,4.512152849,0.717633394
050800010501,2015,36.27842024,4.664101707,0.673196593
050800010501,2016,42.348875536,5.470333656,0.691483319
050800010501,2017,38.02031456,4.946454015,0.675584159
050800010501,2018,44.286727723,5.097501556,0.688414234
050800010501,2019,36.044649003,5.378791037,0.660918919
050800010502,2010,15.780074182,0.665220443,0.479599275
050800010502,2011,40.742687458,1.21793799,0.558443152
050800010502,2012,10.63301443,0.734204491,0.494789601
050800010502,2013,20.927398104,0.833133725,0.522738265
050800010502,2014,19.375114207,0.883539986,0.553210181
050800010502,2015,22.996833317,0.828135722,0.53345942
050800010502,2016,28.365544293,1.187939116,0.534101452
050800010502,2017,18.12826231,0.704903414,0.494234778
050800010502,2018,26.221651173,0.975816528,0.531385701
050800010502,2019,23.339421814,1.003964911,0.524031041
050800010503,2010,19.793045675,0.713408395,0.487162061
050800010503,2011,45.032104204,1.830748101,0.563686607
050800010503,2012,13.072442834,1.050034683,0.482900897
050800010503,2013,29.12158281,0.999885535,0.534631727
050800010503,2014,27.05626993,1.300096366,0.55730938
050800010503,2015,29.948839052,0.912193065,0.541061254
050800010503,2016,31.405731557,1.125017922,0.540360968
050800010503,2017,26.347383257,0.666407851,0.513534017
050800010503,2018,32.577571966,1.11795829,0.544064399
050800010503,2019,26.882216669,1.067107942,0.519356479
050800010601,2010,15.352625839,2.887885453,0.542736451
050800010601,2011,39.274119469,4.383435971,0.597413494
050800010601,2012,11.432512382,4.049383865,0.503714265
050800010601,2013,24.200247692,3.2569905,0.546333512
050800010601,2014,20.43677792,3.528017005,0.598182093
050800010601,2015,22.088492476,3.299767643,0.579197192
050800010601,2016,17.237357672,3.392108137,0.567747752
050800010601,2017,18.807285849,2.624070707,0.563129384
050800010601,2018,28.926933529,3.444789383,0.596794475
050800010601,2019,23.609569583,3.907468388,0.576418562
050800010602,2010,18.135071844,1.207507067,0.556364429
050800010602,2011,42.26052512,2.177963628,0.621278072
050800010602,2012,12.848657233,1.807997977,0.530951122
050800010602,2013,28.902085829,1.53839174,0.587550667
050800010602,2014,23.090814291,1.684400678,0.629153166
050800010602,2015,29.104030265,1.432409457,0.608417622
050800010602,2016,21.548614168,1.518517913,0.593280801
050800010602,2017,22.552381992,1.106198652,0.579926175
050800010602,2018,30.346642585,1.593685668,0.610839216
050800010602,2019,27.319032662,1.698904237,0.594644744
050800010603,2010,17.50742918,0.366413057,0.582098664
050800010603,2011,41.313511444,0.853769578,0.662585409
050800010603,2012,13.067918796,0.554079551,0.564753738
050800010603,2013,30.099962885,0.657921856,0.633097769
050800010603,2014,21.382631388,0.65222444,0.677748795
050800010603,2015,28.29490185,0.494361244,0.64960455
050800010603,2016,19.475327287,0.556859528,0.631830663
050800010603,2017,23.207079555,0.42402525,0.622073191
050800010603,2018,32.942223082,0.682411186,0.64805873
050800010603,2019,25.02014093,0.527137491,0.628490949
050800010604,2010,29.250559906,1.068786668,0.567474436
050800010604,2011,51.800748394,1.952805566,0.63666346
050800010604,2012,19.508341147,1.617388197,0.545699551
050800010604,2013,34.320781435,1.377817442,0.5864709
050800010604,2014,33.440848765,1.469029219,0.640179329
050800010604,2015,37.069164327,1.341958149,0.619657301
050800010604,2016,30.209120402,1.338634178,0.599375502
050800010604,2017,32.932678421,1.01500247,0.601560609
050800010604,2018,44.494867655,1.428272527,0.62785544
050800010604,2019,37.881849921,1.517380529,0.610888714
050800010701,2010,11.197750745,0.811013052,0.520432316
050800010701,2011,37.026254676,2.604422033,0.615830114
050800010701,2012,10.962357761,1.671209467,0.529233723
050800010701,2013,25.517152272,1.813896333,0.565692951
050800010701,2014,16.30460003,1.746208914,0.611446166
050800010701,2015,20.215408166,1.538530695,0.586311251
050800010701,2016,16.692795092,1.244073038,0.563417126
050800010701,2017,17.985835697,0.993215802,0.583311911
050800010701,2018,31.674043615,1.923211571,0.606567909
050800010701,2019,24.375768004,1.696623855,0.58552008
050800010702,2010,15.970361211,0.830047395,0.520850092
050800010702,2011,41.326048183,2.600561223,0.615139361
050800010702,2012,14.502479183,1.672308585,0.528503939
050800010702,2013,27.703703474,1.832977151,0.566314359
050800010702,2014,22.839704908,1.789349573,0.61116579
050800010702,2015,26.404269176,1.564202821,0.585398457
050800010702,2016,21.755158014,1.29136071,0.564169996
050800010702,2017,25.531817654,1.020854084,0.582608351
050800010702,2018,35.86976036,1.94195729,0.606244436
050800010702,2019,29.857699616,1.685067775,0.584554902
050800010703,2010,36.363679431,2.564070565,0.606990361
050800010703,2011,64.896793084,3.855042843,0.689173351
050800010703,2012,31.193986631,3.124719056,0.609144282
050800010703,2013,42.048461441,3.138610831,0.635256301
